received_timestamp,source_timestamp,symbol,price,volume,td
2026-09-08T01:00:29.115+00:00,1788829227145,USOIL,92.33300,4.00000,0
2026-09-08T01:00:29.416+00:00,1788829227451,USOIL,92.32900,1.00000,0
2026-09-08T01:00:30.015+00:00,1788829228057,USOIL,92.32400,1.00000,0
2026-09-08T01:00:30.415+00:00,1788829228440,USOIL,92.31400,2.00000,0
2026-09-08T01:00:30.676+00:00,1788829228704,USOIL,92.31400,2.00000,0
2026-09-08T01:00:31.017+00:00,1788829229064,USOIL,92.31800,1.00000,0
2026-09-08T01:00:31.315+00:00,1788829229344,USOIL,92.32900,2.00000,0
2026-09-08T01:00:31.966+00:00,1788829229989,USOIL,92.33400,1.00000,0
2026-09-08T01:00:32.664+00:00,1788829230674,USOIL,92.32900,1.00000,0
2026-09-08T01:00:32.917+00:00,1788829230958,USOIL,92.32700,1.00000,0
2026-09-08T01:00:33.865+00:00,1788829231909,USOIL,92.33200,1.00000,0
2026-09-08T01:00:34.515+00:00,1788829232550,USOIL,92.32900,1.00000,0
2026-09-08T01:00:34.866+00:00,1788829232914,USOIL,92.32800,1.00000,0
2026-09-08T01:00:35.515+00:00,1788829233537,USOIL,92.33200,2.00000,0
2026-09-08T01:00:36.815+00:00,1788829234829,USOIL,92.32800,1.00000,0
2026-09-08T01:00:37.067+00:00,1788829235108,USOIL,92.32900,3.00000,0
2026-09-08T01:00:38.066+00:00,1788829236117,USOIL,92.32400,1.00000,0
2026-09-08T01:00:38.364+00:00,1788829236391,USOIL,92.31200,2.00000,0
2026-09-08T01:00:38.664+00:00,1788829236720,USOIL,92.31400,2.00000,0
2026-09-08T01:00:38.966+00:00,1788829236999,USOIL,92.30700,4.00000,0
2026-09-08T01:00:39.315+00:00,1788829237348,USOIL,92.29400,4.00000,0
2026-09-08T01:00:39.668+00:00,1788829237678,USOIL,92.29300,3.00000,0
2026-09-08T01:00:39.965+00:00,1788829237993,USOIL,92.29700,1.00000,0
2026-09-08T01:00:40.615+00:00,1788829238637,USOIL,92.29200,2.00000,0
2026-09-08T01:00:40.916+00:00,1788829238960,USOIL,92.28700,1.00000,0
2026-09-08T01:00:41.565+00:00,1788829239594,USOIL,92.28300,1.00000,0
2026-09-08T01:00:41.914+00:00,1788829239952,USOIL,92.28800,2.00000,0
2026-09-08T01:00:42.564+00:00,1788829240602,USOIL,92.29900,1.00000,0
2026-09-08T01:00:42.866+00:00,1788829240883,USOIL,92.30300,3.00000,0
2026-09-08T01:00:43.165+00:00,1788829241202,USOIL,92.30400,2.00000,0
2026-09-08T01:00:43.516+00:00,1788829241563,USOIL,92.30800,1.00000,0
2026-09-08T01:00:43.816+00:00,1788829241835,USOIL,92.31200,1.00000,0
2026-09-08T01:00:44.115+00:00,1788829242167,USOIL,92.31200,2.00000,0
2026-09-08T01:00:44.415+00:00,1788829242465,USOIL,92.30900,3.00000,0
2026-09-08T01:00:44.815+00:00,1788829242852,USOIL,92.30900,2.00000,0
2026-09-08T01:00:45.115+00:00,1788829243137,USOIL,92.30800,1.00000,0
2026-09-08T01:00:45.415+00:00,1788829243440,USOIL,92.30400,1.00000,0
2026-09-08T01:00:46.065+00:00,1788829244078,USOIL,92.30900,4.00000,0
2026-09-08T01:00:46.368+00:00,1788829244399,USOIL,92.31200,1.00000,0
2026-09-08T01:00:46.665+00:00,1788829244705,USOIL,92.32900,2.00000,0
2026-09-08T01:00:47.069+00:00,1788829245075,USOIL,92.33400,2.00000,0
2026-09-08T01:00:47.314+00:00,1788829245333,USOIL,92.33300,2.00000,0
2026-09-08T01:00:48.916+00:00,1788829246948,USOIL,92.32900,1.00000,0
2026-09-08T01:00:49.266+00:00,1788829247312,USOIL,92.33400,1.00000,0
2026-09-08T01:00:49.566+00:00,1788829247586,USOIL,92.32900,1.00000,0
2026-09-08T01:00:51.514+00:00,1788829249570,USOIL,92.32800,1.00000,0
2026-09-08T01:00:51.866+00:00,1788829249875,USOIL,92.33700,1.00000,0
2026-09-08T01:00:53.115+00:00,1788829251141,USOIL,92.33700,2.00000,0
2026-09-08T01:00:53.464+00:00,1788829251484,USOIL,92.34700,5.00000,0
2026-09-08T01:00:53.765+00:00,1788829251797,USOIL,92.34200,1.00000,0
2026-09-08T01:00:54.066+00:00,1788829252093,USOIL,92.33300,3.00000,0
2026-09-08T01:00:54.714+00:00,1788829252743,USOIL,92.33700,1.00000,0
2026-09-08T01:00:55.066+00:00,1788829253079,USOIL,92.34900,4.00000,0
2026-09-08T01:00:55.315+00:00,1788829253357,USOIL,92.35800,2.00000,0
2026-09-08T01:00:56.014+00:00,1788829254047,USOIL,92.34200,1.00000,0
2026-09-08T01:00:56.315+00:00,1788829254332,USOIL,92.33300,2.00000,0
2026-09-08T01:00:56.614+00:00,1788829254647,USOIL,92.34200,4.00000,0
2026-09-08T01:00:56.915+00:00,1788829254970,USOIL,92.34300,3.00000,0
2026-09-08T01:00:57.615+00:00,1788829255662,USOIL,92.33900,1.00000,0
2026-09-08T01:00:58.515+00:00,1788829256573,USOIL,92.32900,2.00000,0
2026-09-08T01:00:58.864+00:00,1788829256911,USOIL,92.33700,2.00000,0
2026-09-08T01:00:59.164+00:00,1788829257211,USOIL,92.34400,1.00000,0
2026-09-08T01:00:59.564+00:00,1788829257577,USOIL,92.34700,3.00000,0
2026-09-08T01:00:59.815+00:00,1788829257857,USOIL,92.34800,1.00000,0
2026-09-08T01:01:00.515+00:00,1788829258526,USOIL,92.33400,4.00000,0
2026-09-08T01:01:00.815+00:00,1788829258864,USOIL,92.33700,1.00000,0
2026-09-08T01:01:01.115+00:00,1788829259126,USOIL,92.33800,1.00000,0
2026-09-08T01:01:01.414+00:00,1788829259469,USOIL,92.33200,1.00000,0
2026-09-08T01:01:02.068+00:00,1788829260106,USOIL,92.34400,2.00000,0
2026-09-08T01:01:03.065+00:00,1788829261099,USOIL,92.34400,0.00000,0
2026-09-08T01:01:03.073+00:00,1788829261099,USOIL,92.34800,1.00000,0
2026-09-08T01:01:03.666+00:00,1788829261714,USOIL,92.35700,5.00000,0
2026-09-08T01:01:04.016+00:00,1788829262055,USOIL,92.35700,2.00000,0
2026-09-08T01:01:04.365+00:00,1788829262382,USOIL,92.36400,1.00000,0
2026-09-08T01:01:04.615+00:00,1788829262655,USOIL,92.35800,2.00000,0
2026-09-08T01:01:04.964+00:00,1788829262997,USOIL,92.36800,2.00000,0
2026-09-08T01:01:05.315+00:00,1788829263328,USOIL,92.36200,1.00000,0
2026-09-08T01:01:05.616+00:00,1788829263625,USOIL,92.34400,3.00000,0
2026-09-08T01:01:05.922+00:00,1788829263932,USOIL,92.34800,1.00000,0
2026-09-08T01:01:06.614+00:00,1788829264625,USOIL,92.35700,2.00000,0
2026-09-08T01:01:07.564+00:00,1788829265579,USOIL,92.35800,1.00000,0
2026-09-08T01:01:07.865+00:00,1788829265902,USOIL,92.35400,1.00000,0
2026-09-08T01:01:08.165+00:00,1788829266180,USOIL,92.34800,1.00000,0
2026-09-08T01:01:08.515+00:00,1788829266546,USOIL,92.35200,3.00000,0
2026-09-08T01:01:09.114+00:00,1788829267165,USOIL,92.33700,4.00000,0
2026-09-08T01:01:09.415+00:00,1788829267471,USOIL,92.34300,1.00000,0
2026-09-08T01:01:11.015+00:00,1788829269050,USOIL,92.34400,2.00000,0
2026-09-08T01:01:11.664+00:00,1788829269706,USOIL,92.35200,2.00000,0
2026-09-08T01:01:12.014+00:00,1788829270054,USOIL,92.34800,1.00000,0
2026-09-08T01:01:12.314+00:00,1788829270340,USOIL,92.34900,2.00000,0
2026-09-08T01:01:12.664+00:00,1788829270685,USOIL,92.35400,1.00000,0
2026-09-08T01:01:14.615+00:00,1788829272626,USOIL,92.35900,1.00000,0
2026-09-08T01:01:15.515+00:00,1788829273531,USOIL,92.37400,4.00000,0
2026-09-08T01:01:15.865+00:00,1788829273915,USOIL,92.37800,1.00000,0
2026-09-08T01:01:16.165+00:00,1788829274190,USOIL,92.38400,3.00000,0
2026-09-08T01:01:16.515+00:00,1788829274538,USOIL,92.39400,4.00000,0
2026-09-08T01:01:17.415+00:00,1788829275467,USOIL,92.38200,2.00000,0
2026-09-08T01:01:18.066+00:00,1788829276087,USOIL,92.37900,2.00000,0
2026-09-08T01:01:18.415+00:00,1788829276458,USOIL,92.37200,1.00000,0
2026-09-08T01:01:18.764+00:00,1788829276809,USOIL,92.37300,2.00000,0
2026-09-08T01:01:19.015+00:00,1788829277063,USOIL,92.37200,2.00000,0
2026-09-08T01:01:19.364+00:00,1788829277379,USOIL,92.37900,2.00000,0
2026-09-08T01:01:19.967+00:00,1788829277999,USOIL,92.38200,1.00000,0
2026-09-08T01:01:20.615+00:00,1788829278669,USOIL,92.37900,1.00000,0
2026-09-08T01:01:20.964+00:00,1788829278999,USOIL,92.37800,3.00000,0
2026-09-08T01:01:21.313+00:00,1788829279359,USOIL,92.37200,1.00000,0
2026-09-08T01:01:22.865+00:00,1788829280907,USOIL,92.36700,1.00000,0
2026-09-08T01:01:23.564+00:00,1788829281576,USOIL,92.37800,1.00000,0
2026-09-08T01:01:23.865+00:00,1788829281901,USOIL,92.37300,1.00000,0
2026-09-08T01:01:24.214+00:00,1788829282243,USOIL,92.39400,4.00000,0
